PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
1666,167581485,125.9242477,-80.62147522,-11.50293922,9.613705635,1.416599631,-1.095336914,0.298464805,-0.04289487,1.488584518, 
1667,167598152,125.9043198,-80.62113953,-11.48063469,9.621542931,1.398886085,-1.105797648,0.426912457,-0.168345869,1.530115485, 
1668,167614819,125.8672333,-80.62334442,-11.44151402,9.606671333,1.387818217,-1.126391411,0.400877178,0.052992675,1.554934263, 
1669,167631486,125.8230972,-80.62328339,-11.3955965,9.603366852,1.365882754,-1.076736093,0.374854654,0.031618882,1.408864975, 
1670,167648153,125.7685242,-80.62026215,-11.33655739,9.618418694,1.366517782,-1.119462848,0.527672887,0.030146148,1.187686563, 
1671,167664820,125.7245102,-80.61753845,-11.28749943,9.607797623,1.373650551,-1.082229018,0.571150362,-0.037439361,1.259299517, 
1672,167681487,125.6890869,-80.6122818,-11.24543571,9.605879784,1.396051407,-1.116804838,0.669119,-0.176490709,1.179964423, 
1673,167698154,125.6534348,-80.6062088,-11.20495701,9.621533394,1.401937366,-1.099767566,0.564593554,-0.218546748,1.147231102, 
1674,167714821,125.6102982,-80.60302734,-11.15216255,9.611722946,1.449739456,-1.100878,0.84041667,-0.016744303,1.220483541, 
1675,167731488,125.5867691,-80.6011734,-11.12185192,9.608945847,1.398028731,-1.106448531,0.684704304,-0.145973176,1.414794326, 
1676,167748155,125.5596313,-80.59819794,-11.0890789,9.609866142,1.40270257,-1.075275779,0.615345061,-0.167334169,1.344051957, 
1677,167764822,125.549263,-80.59443665,-11.0731039,9.594262123,1.421021938,-1.101102591,0.629304051,-0.327925831,1.401398897, 
1678,167781489,125.5363235,-80.5931015,-11.05764198,9.614704132,1.401823044,-1.118454099,0.443458319,-0.245888337,1.523712397, 
1679,167798156,125.5265961,-80.59088135,-11.04089737,9.598392487,1.380355954,-1.125554323,0.710854828,-0.2635867,1.476482511, 
1680,167814823,125.5042343,-80.59043121,-11.01112747,9.632894516,1.396994114,-1.112320304,0.723597109,-0.099434905,1.484448075, 
1681,167831490,125.4865875,-80.5901947,-10.98299599,9.634912491,1.396564126,-1.097645283,0.911235809,-0.104083605,1.506078005, 
1682,167848157,125.4491959,-80.59027863,-10.93676758,9.607225418,1.382769704,-1.129928827,0.795299888,0.055861298,1.421722412, 
1683,167864824,125.3941193,-80.5916748,-10.8735075,9.609492302,1.384032488,-1.155058622,0.743293345,0.23783955,1.387286186, 
1684,167881491,125.3171539,-80.59598541,-10.78969669,9.598395348,1.401202679,-1.073192596,0.648884952,0.501099646,1.411797643, 
1685,167898158,125.2500992,-80.5984726,-10.71430969,9.605897903,1.411994696,-1.11956203,0.739144087,0.378171504,1.377348542, 
1686,167914825,125.1709747,-80.60485077,-10.62643051,9.622443199,1.398976803,-1.098035216,0.752641976,0.612771094,1.499508262, 
1687,167931492,125.0938339,-80.60857391,-10.54010391,9.577069283,1.421500444,-1.091848969,0.786296964,0.507477164,1.376349568, 
1688,167948159,125.0359955,-80.61181641,-10.47281361,9.612961769,1.40114224,-1.090254545,0.812921464,0.339816511,1.462510705, 
1689,167964826,124.9888153,-80.61359406,-10.41672897,9.602946281,1.463580251,-1.079232097,0.792277634,0.201456681,1.454417229, 
1690,167981493,124.9463196,-80.6162796,-10.36813545,9.579032898,1.427914023,-1.081041098,0.622247756,0.171771556,1.541858912, 
1691,167998160,124.9252396,-80.6175766,-10.34361935,9.62621212,1.428784966,-1.064234138,0.486935824,-0.067521475,1.609809279, 
1692,168014827,124.9214401,-80.61569214,-10.33292103,9.617025375,1.414411902,-1.054307103,0.700712323,-0.283551842,1.534674644, 
1693,168031494,124.9311142,-80.61487579,-10.33486176,9.612131119,1.406123161,-1.136292815,0.761785746,-0.352513999,1.652390599, 
1694,168048161,124.9355011,-80.6140976,-10.33236599,9.620614052,1.414441943,-1.075146914,0.71481204,-0.310432374,1.633987904, 
1695,168064828,124.9356613,-80.61418152,-10.32416534,9.612168312,1.425300479,-1.112574935,0.793571055,-0.232518479,1.645910382, 
