PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Velo_X,Velo_Y,Velo_Z,ANG_X,ANG_Y,ANG_Z
685,744970053,-6.9699173,-19.801758,-33.763245,0.6290207,-1.2255352,1.3990043,-59.489372,79.35584,-67.36319,5.068445,-2.502913,2.987572,-92.367197,-6.834733,11.961308
686,744986720,-6.295677,-18.700695,-31.947342,0.63264465,-1.0296321,1.3572569,-62.013184,82.61585,-84.9375,5.078989,-2.520074,3.010193,-93.40075,-5.457802,10.545683
687,745003387,-5.7657776,-17.580044,-29.83704,0.5500746,-0.90844846,1.3033187,-66.21534,83.490036,-99.21697,5.088157,-2.535215,3.031915,-94.504339,-4.066301,8.892067
688,745020054,-5.2733994,-16.268082,-27.551605,0.40071392,-0.80186725,1.2283921,-70.620476,83.08805,-112.809654,5.094836,-2.548579,3.052388,-95.681347,-2.6815,7.011906
689,745036721,-4.9072723,-14.849697,-25.0327,0.16402626,-0.74333787,1.1324047,-75.50616,80.55739,-124.5113,5.09757,-2.560968,3.071261,-96.939783,-1.338877,4.936718
690,745053388,-4.3335037,-13.03447,-22.360294,-0.10777664,-0.6489787,1.0250715,-82.472916,78.540504,-135.77354,5.095774,-2.571784,3.088346,-98.314332,-0.029869,2.673826
691,745070055,-3.5374603,-10.792427,-19.541351,-0.41572475,-0.5126486,0.905035,-91.46583,77.135155,-146.75722,5.088845,-2.580328,3.10343,-99.838762,1.255717,0.227872
692,745086722,-2.7575073,-8.33083,-16.482723,-0.8054943,-0.40443587,0.7670601,-101.99342,74.29207,-155.63943,5.07542,-2.587069,3.116214,-101.538652,2.493918,-2.366119
693,745103389,-1.9201965,-5.5762787,-13.198558,-1.2686625,-0.30604172,0.61255765,-114.43585,70.558685,-162.6764,5.054276,-2.59217,3.126423,-103.445916,3.669896,-5.077392
694,745120056,-1.3532944,-3.1185646,-9.62924,-1.5596952,-0.18232441,0.53457874,-122.867744,67.40165,-167.92978,5.028281,-2.595209,3.135333,-105.493712,4.793257,-7.876222
695,745136723,-1.1149216,-1.0333519,-5.750873,-1.6613855,-0.038623333,0.54197395,-126.75545,64.71334,-171.04768,5.000591,-2.595853,3.144366,-107.606303,5.871813,-10.727017
696,745153390,-0.9988022,1.0152054,-1.5956788,-1.6854982,0.12080479,0.59187096,-129.22275,62.162952,-172.06755,4.972499,-2.59384,3.154231,-109.760015,6.907862,-13.59481
697,745170057,-1.1054688,2.8563232,2.8627396,-1.5644045,0.30318403,0.7110921,-128.64088,60.091972,-170.82169,4.946426,-2.588787,3.166083,-111.90403,7.909395,-16.441838
698,745186724,-1.3063812,4.79187,7.61967,-1.4551287,0.47062302,0.8439257,-128.33543,57.0947,-166.70528,4.922174,-2.580943,3.180148,-114.042954,8.860973,-19.220259
699,745203391,-1.5904312,6.8463287,12.681733,-1.3658466,0.6219015,0.9883062,-128.57217,53.12337,-159.55472,4.89941,-2.570578,3.19662,-116.185824,9.746363,-21.879504
700,745220058,-2.1142197,8.716904,18.081173,-1.1585369,0.7813697,1.1964892,-126.27858,49.157814,-149.40099,4.880101,-2.557555,3.216561,-118.290467,10.56566,-24.36952
701,745236725,-2.8560715,10.463272,23.824974,-0.8646288,0.9405327,1.458269,-122.14862,44.892727,-135.97641,4.865691,-2.541879,3.240865,-120.326277,11.313872,-26.635793
702,745253392,0.16965485,12.092438,29.502739,-0.67558956,1.045876,1.5881072,-119.39544,40.03894,-125.33174,4.854431,-2.524448,3.267333,-122.316201,11.981188,-28.724655
703,745270059,7.342079,13.555267,35.085575,-0.590682,1.0938263,1.5756605,-117.8952,34.665432,-117.93827,4.844586,-2.506218,3.293594,-124.281121,12.558945,-30.690293
704,745286726,16.803154,14.878616,40.779026,-0.5383949,1.1029015,1.5029644,-116.55566,28.68793,-110.63656,4.835613,-2.487836,3.318643,-126.223715,13.037077,-32.534236
705,745303393,29.697777,16.041931,46.472874,-0.566144,1.0575552,1.3200074,-116.12773,22.041864,-105.05658,4.826177,-2.47021,3.340643,-128.159177,13.404441,-34.285179
