PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Velo_X,Velo_Y,Velo_Z,ANG_X,ANG_Y,ANG_Z
3589,589539730,-87.70514679,-80.98854065,-146.2492371,9.709274292,-1.546327829,-0.14935869,-0.08851108,-0.617169976,3.317536116,624.365366,-160.110445,-77.087406,357.678967,135.317887,140.590285
3590,589556397,-87.91292572,-80.96638489,-146.0775909,9.704271317,-1.560991764,-0.142818585,-0.47865656,-0.702063382,3.52935338,624.527104,-160.136462,-77.089786,357.670989,135.306186,140.649108
3591,589573064,-88.14772797,-80.94093323,-145.877655,9.717027664,-1.587921739,-0.13953948,-1.107755899,-0.859850407,3.732257366,624.689054,-160.162927,-77.092112,357.652526,135.291855,140.711312
3592,589589731,-88.38581085,-80.91347504,-145.6929779,9.721391678,-1.57677269,-0.180446163,-1.67857945,-0.812127411,3.841104269,624.851077,-160.189207,-77.095119,357.62455,135.27832,140.77533
3593,589606398,-88.60055542,-80.88706207,-145.549881,9.739480972,-1.584058404,-0.174997598,-2.176426411,-0.524727404,3.762550592,625.013402,-160.215608,-77.098036,357.588276,135.269575,140.838039
3594,589623065,-88.80206299,-80.86032104,-145.3173218,9.737361908,-1.569705367,-0.17280449,-2.212265015,-0.380726397,3.815498352,625.175691,-160.24177,-77.100916,357.551405,135.26323,140.901631
3595,589639732,-88.99105835,-80.83352661,-145.0863953,9.710792542,-1.589310288,-0.178968742,-2.119918585,-0.282796234,3.822759628,625.337538,-160.268259,-77.103899,357.516073,135.258517,140.965344
3596,589656399,-89.16413879,-80.80828094,-144.8919983,9.740930557,-1.574596047,-0.145707503,-2.122248888,-0.143924162,3.713136673,625.499887,-160.294502,-77.106327,357.480702,135.256118,141.02723
3597,589673066,-89.34239197,-80.78263092,-144.7967072,9.716515541,-1.613328218,-0.186467156,-1.940552354,-0.251727998,3.683823347,625.661829,-160.321391,-77.109435,357.448359,135.251923,141.088627
3598,589689733,-89.52402496,-80.75797272,-144.5157623,9.70706749,-1.627010584,-0.179285958,-1.520978332,-0.3278234,3.701176167,625.823613,-160.348508,-77.112423,357.423009,135.246459,141.150313
3599,589706400,-89.71949768,-80.73231506,-144.3434296,9.709661484,-1.618422151,-0.150645003,-1.531492352,-0.494318783,3.699678421,625.985441,-160.375482,-77.114934,357.397484,135.23822,141.211974
3600,589723067,-89.92137909,-80.70618439,-144.2328949,9.723725319,-1.630571008,-0.156445906,-1.267694473,-0.626288235,3.688434124,626.147503,-160.402658,-77.117541,357.376356,135.227782,141.273448
3601,589739734,-90.10849762,-80.68210602,-144.0104828,9.73178196,-1.637729168,-0.176857695,-1.170289159,-0.481461227,3.620816469,626.309699,-160.429953,-77.120489,357.356851,135.219758,141.333795
3602,589756401,-90.27842712,-80.65826416,-143.900589,9.710598946,-1.653976798,-0.230331495,-0.948329508,-0.379535407,3.557783365,626.471542,-160.457519,-77.124328,357.341046,135.213432,141.393091
